frame,track_id,class_name,x1,y1,x2,y2,center_x,center_y,bottom_x,bottom_y
4,15,motorcycle,312.3420715332031,100.60166931152344,332.46966552734375,137.35293579101562,322.4058837890625,118.97730255126953,322.4058837890625,137.35293579101562
4,17,motorcycle,464.4317932128906,150.4420623779297,485.31658935546875,199.93431091308594,474.87420654296875,175.1881866455078,474.87420654296875,199.93431091308594
5,1,bus,334.66217041015625,31.67361831665039,387.3705139160156,88.5880355834961,361.016357421875,60.130828857421875,361.016357421875,88.5880355834961
5,2,car,439.9248962402344,78.10330963134766,476.60052490234375,109.24951171875,458.2626953125,93.67640686035156,458.2626953125,109.24951171875
5,3,car,224.82289123535156,144.4676055908203,302.1034851074219,210.59251403808594,263.46319580078125,177.53005981445312,263.46319580078125,210.59251403808594
5,4,car,97.24381256103516,275.552001953125,226.71435546875,357.73724365234375,161.9790802001953,316.6446228027344,161.9790802001953,357.73724365234375
5,5,car,388.2558898925781,78.32807922363281,430.62841796875,111.0136489868164,409.442138671875,94.67086791992188,409.442138671875,111.0136489868164
5,10,motorcycle,344.27001953125,96.87484741210938,371.7768249511719,133.62966918945312,358.0234375,115.25225830078125,358.0234375,133.62966918945312
5,12,motorcycle,465.3172912597656,166.0066375732422,483.8302307128906,198.11875915527344,474.5737609863281,182.0626983642578,474.5737609863281,198.11875915527344
5,13,motorcycle,126.3321304321289,155.21591186523438,163.6596221923828,191.2641143798828,144.99588012695312,173.24002075195312,144.99588012695312,191.2641143798828
6,1,bus,333.2369079589844,32.18634033203125,387.404541015625,90.53385925292969,360.32073974609375,61.36009979248047,360.32073974609375,90.53385925292969
6,2,car,439.88385009765625,78.06834411621094,476.54156494140625,109.1898422241211,458.21270751953125,93.62908935546875,458.21270751953125,109.1898422241211
6,3,car,221.49952697753906,147.09091186523438,299.2456359863281,213.64149475097656,260.3725891113281,180.3662109375,260.3725891113281,213.64149475097656
6,4,car,96.28872680664062,283.6727294921875,216.46597290039062,357.7790832519531,156.37734985351562,320.72589111328125,156.37734985351562,357.7790832519531
6,5,car,387.8744201660156,78.15782165527344,430.2547912597656,110.77368927001953,409.0646057128906,94.46575927734375,409.0646057128906,110.77368927001953
6,12,motorcycle,463.88726806640625,160.57603454589844,484.2384948730469,196.05526733398438,474.0628662109375,178.31564331054688,474.0628662109375,196.05526733398438
6,13,motorcycle,126.65419006347656,155.58908081054688,163.68048095703125,191.26458740234375,145.16732788085938,173.4268341064453,145.16732788085938,191.26458740234375
6,33,motorcycle,346.9835510253906,112.64488220214844,366.3602600097656,135.98452758789062,356.6719055175781,124.31470489501953,356.6719055175781,135.98452758789062
7,1,bus,331.09478759765625,32.15887451171875,387.312255859375,92.6016616821289,359.2035217285156,62.38026809692383,359.2035217285156,92.6016616821289
7,2,car,439.81158447265625,78.08384704589844,476.5495910644531,109.26720428466797,458.18060302734375,93.67552185058594,458.18060302734375,109.26720428466797
7,3,car,215.9923553466797,150.73239135742188,296.0720520019531,219.3755645751953,256.0321960449219,185.05398559570312,256.0321960449219,219.3755645751953
7,4,car,97.38404083251953,294.7640380859375,204.3187713623047,357.9840087890625,150.85140991210938,326.3740234375,150.85140991210938,357.9840087890625
7,5,car,387.8872375488281,77.74755096435547,430.32830810546875,110.33502197265625,409.1077880859375,94.04129028320312,409.1077880859375,110.33502197265625
7,12,motorcycle,464.2955627441406,161.91781616210938,482.62322998046875,193.77272033691406,473.45941162109375,177.84527587890625,473.45941162109375,193.77272033691406
7,13,motorcycle,126.4720458984375,155.34841918945312,163.6510467529297,191.1334991455078,145.06155395507812,173.240966796875,145.06155395507812,191.1334991455078
7,33,motorcycle,346.15802001953125,115.50057220458984,365.9343566894531,139.33245849609375,356.04620361328125,127.41651916503906,356.04620361328125,139.33245849609375
8,1,bus,329.5745544433594,32.40986633300781,386.89056396484375,93.84965515136719,358.2325439453125,63.1297607421875,358.2325439453125,93.84965515136719
8,2,car,439.7410888671875,78.0921859741211,476.5634460449219,109.34088134765625,458.15228271484375,93.71653747558594,458.15228271484375,109.34088134765625
8,3,car,210.79859924316406,153.5154571533203,293.41748046875,224.3956756591797,252.1080322265625,188.95556640625,252.1080322265625,224.3956756591797
8,4,car,94.65000915527344,302.7540283203125,192.88436889648438,357.8740539550781,143.76718139648438,330.31402587890625,143.76718139648438,357.8740539550781
8,5,car,387.83056640625,77.21900177001953,430.4317321777344,109.86870574951172,409.13116455078125,93.54385375976562,409.13116455078125,109.86870574951172
8,12,motorcycle,464.2913818359375,161.50030517578125,481.7666015625,191.74057006835938,473.02899169921875,176.6204376220703,473.02899169921875,191.74057006835938
8,13,motorcycle,127.37046813964844,156.96299743652344,163.50650024414062,191.50758361816406,145.4384765625,174.23529052734375,145.4384765625,191.50758361816406
8,33,motorcycle,344.2808837890625,116.56212615966797,365.27960205078125,141.9358367919922,354.7802429199219,129.2489776611328,354.7802429199219,141.9358367919922
8,47,motorcycle,425.0967712402344,167.529296875,448.2822265625,198.15444946289062,436.68951416015625,182.8418731689453,436.68951416015625,198.15444946289062
8,48,motorcycle,296.8439636230469,119.45668029785156,323.6563720703125,148.38792419433594,310.25018310546875,133.92230224609375,310.25018310546875,148.38792419433594
9,1,bus,327.741943359375,32.671451568603516,386.3350830078125,95.28756713867188,357.03851318359375,63.97950744628906,357.03851318359375,95.28756713867188
9,2,car,439.7333068847656,78.0751724243164,476.5559997558594,109.30999755859375,458.1446533203125,93.69258117675781,458.1446533203125,109.30999755859375
9,3,car,206.29638671875,157.1655731201172,290.08477783203125,229.1258544921875,248.19058227539062,193.14572143554688,248.19058227539062,229.1258544921875
9,4,car,94.35071563720703,314.2963562011719,179.69259643554688,359.1537170410156,137.0216522216797,336.72503662109375,137.0216522216797,359.1537170410156
9,5,car,387.551513671875,76.20750427246094,430.7723388671875,109.35888671875,409.16192626953125,92.78319549560547,409.16192626953125,109.35888671875
9,12,motorcycle,464.301513671875,161.1056671142578,481.0857238769531,189.9770050048828,472.693603515625,175.5413360595703,472.693603515625,189.9770050048828
9,13,motorcycle,127.62076568603516,157.26467895507812,163.291259765625,191.18463134765625,145.4560089111328,174.2246551513672,145.4560089111328,191.18463134765625
9,33,motorcycle,343.4076843261719,120.01141357421875,364.37677001953125,145.38009643554688,353.8922119140625,132.6957550048828,353.8922119140625,145.38009643554688
9,47,motorcycle,423.7002868652344,161.10853576660156,448.3178405761719,193.6996307373047,436.0090637207031,177.40408325195312,436.0090637207031,193.6996307373047
9,48,motorcycle,299.2588806152344,122.28588104248047,325.2488708496094,150.5215301513672,312.2538757324219,136.40370178222656,312.2538757324219,150.5215301513672
9,17,motorcycle,464.0718994140625,151.2034454345703,480.7178649902344,190.0908660888672,472.3948974609375,170.64715576171875,472.3948974609375,190.0908660888672
10,1,bus,326.55474853515625,33.003299713134766,386.49169921875,96.91497802734375,356.5232238769531,64.95913696289062,356.5232238769531,96.91497802734375
10,2,car,439.7686767578125,78.11943054199219,476.5007019042969,109.25198364257812,458.13470458984375,93.68570709228516,458.13470458984375,109.25198364257812
10,3,car,199.98648071289062,159.93243408203125,287.9708251953125,235.84622192382812,243.97865295410156,197.8893280029297,243.97865295410156,235.84622192382812
10,5,car,387.4183044433594,76.06214141845703,430.0364685058594,108.71110534667969,408.7273864746094,92.38662719726562,408.7273864746094,108.71110534667969
10,12,motorcycle,464.2027282714844,160.02532958984375,480.6479797363281,188.1495819091797,472.42535400390625,174.08746337890625,472.42535400390625,188.1495819091797
10,13,motorcycle,127.67731475830078,157.62188720703125,163.0817108154297,191.09950256347656,145.3795166015625,174.36068725585938,145.3795166015625,191.09950256347656
10,33,motorcycle,342.7252502441406,123.44422149658203,363.21942138671875,148.0394744873047,352.97235107421875,135.74185180664062,352.97235107421875,148.0394744873047
10,47,motorcycle,422.64630126953125,157.62490844726562,446.78216552734375,189.5570068359375,434.7142333984375,173.59095764160156,434.7142333984375,189.5570068359375
10,48,motorcycle,298.9195861816406,124.02440643310547,325.2510070800781,152.95726013183594,312.0852966308594,138.49082946777344,312.0852966308594,152.95726013183594
11,1,bus,324.5670471191406,33.316993713378906,385.5250549316406,97.89847564697266,355.0460510253906,65.60773468017578,355.0460510253906,97.89847564697266
11,2,car,439.6575927734375,78.1053695678711,476.55609130859375,109.37823486328125,458.1068420410156,93.74180603027344,458.1068420410156,109.37823486328125
11,3,car,193.82003784179688,163.69525146484375,284.1327209472656,241.7989501953125,238.97637939453125,202.74710083007812,238.97637939453125,241.7989501953125
11,5,car,387.0016174316406,75.65692138671875,429.68359375,108.32695007324219,408.34259033203125,91.99193572998047,408.34259033203125,108.32695007324219
11,13,motorcycle,127.62409210205078,157.68276977539062,163.4739532470703,191.34263610839844,145.5490264892578,174.5126953125,145.5490264892578,191.34263610839844
11,33,motorcycle,340.3774719238281,126.00247955322266,362.1183776855469,152.00247192382812,351.2479248046875,139.00247192382812,351.2479248046875,152.00247192382812
11,47,motorcycle,420.4092102050781,150.59886169433594,445.5843505859375,183.94459533691406,432.99676513671875,167.271728515625,432.99676513671875,183.94459533691406
11,48,motorcycle,295.3668518066406,125.64350891113281,323.0398254394531,156.42022705078125,309.2033386230469,141.0318603515625,309.2033386230469,156.42022705078125
11,55,car,299.34246826171875,322.538330078125,465.2784423828125,359.53082275390625,382.3104553222656,341.0345764160156,382.3104553222656,359.53082275390625
11,17,motorcycle,465.10693359375,152.79495239257812,479.4226379394531,185.41036987304688,472.2647705078125,169.1026611328125,472.2647705078125,185.41036987304688
12,1,bus,323.197998046875,33.670616149902344,385.1663513183594,98.94505310058594,354.18218994140625,66.30783081054688,354.18218994140625,98.94505310058594
12,2,car,439.572509765625,78.10027313232422,476.5365905761719,109.41995239257812,458.0545654296875,93.76011657714844,458.0545654296875,109.41995239257812
12,3,car,190.07260131835938,166.8876495361328,281.1979675292969,245.9299774169922,235.63528442382812,206.4088134765625,235.63528442382812,245.9299774169922
12,5,car,386.87078857421875,75.60132598876953,429.2987060546875,108.0173568725586,408.0847473144531,91.80934143066406,408.0847473144531,108.0173568725586
12,13,motorcycle,127.51824951171875,158.1473388671875,163.26739501953125,191.47613525390625,145.392822265625,174.81173706054688,145.392822265625,191.47613525390625
12,33,motorcycle,338.9668273925781,127.3823013305664,361.69781494140625,154.56448364257812,350.33233642578125,140.973388671875,350.33233642578125,154.56448364257812
12,47,motorcycle,420.819580078125,149.8465118408203,444.1911315917969,180.70506286621094,432.50537109375,165.27578735351562,432.50537109375,180.70506286621094
12,48,motorcycle,293.88018798828125,127.54964447021484,321.45404052734375,158.75364685058594,307.6671142578125,143.15164184570312,307.6671142578125,158.75364685058594
12,55,car,284.3261413574219,314.8263854980469,480.59783935546875,358.9288330078125,382.46197509765625,336.87762451171875,382.46197509765625,358.9288330078125
12,64,motorcycle,286.712646484375,127.91023254394531,317.45831298828125,159.95945739746094,302.0854797363281,143.93484497070312,302.0854797363281,159.95945739746094
12,65,motorcycle,329.2448425292969,128.1519775390625,362.20867919921875,154.73658752441406,345.72674560546875,141.44427490234375,345.72674560546875,154.73658752441406
12,12,motorcycle,463.43365478515625,154.16856384277344,480.44842529296875,183.18943786621094,471.9410400390625,168.6790008544922,471.9410400390625,183.18943786621094
13,1,bus,320.6402587890625,34.46997833251953,384.3138427734375,101.36691284179688,352.47705078125,67.91844177246094,352.47705078125,101.36691284179688
13,2,car,439.5845031738281,78.0927734375,476.5133056640625,109.37960815429688,458.04888916015625,93.73619079589844,458.04888916015625,109.37960815429688
13,3,car,184.94651794433594,171.52529907226562,277.44573974609375,251.911376953125,231.19613647460938,211.7183380126953,231.19613647460938,251.911376953125
13,5,car,386.9626159667969,75.21904754638672,428.96148681640625,107.27616119384766,407.9620361328125,91.24760437011719,407.9620361328125,107.27616119384766
13,13,motorcycle,127.2652359008789,158.27651977539062,163.3164520263672,191.6846923828125,145.2908477783203,174.98060607910156,145.2908477783203,191.6846923828125
13,33,motorcycle,336.24957275390625,130.86849975585938,359.3719177246094,158.33323669433594,347.81072998046875,144.60086059570312,347.81072998046875,158.33323669433594
13,47,motorcycle,420.8920593261719,146.94256591796875,443.74627685546875,177.0620574951172,432.31915283203125,162.0023193359375,432.31915283203125,177.0620574951172
13,48,motorcycle,290.9346618652344,131.11981201171875,317.8588562011719,162.00341796875,304.3967590332031,146.56161499023438,304.3967590332031,162.00341796875
13,55,car,258.16094970703125,303.77374267578125,500.8275146484375,359.09088134765625,379.4942321777344,331.43231201171875,379.4942321777344,359.09088134765625
13,64,motorcycle,285.8071594238281,132.307861328125,314.35040283203125,162.05406188964844,300.07879638671875,147.18096923828125,300.07879638671875,162.05406188964844
13,12,motorcycle,462.4841003417969,150.05120849609375,480.49774169921875,180.89007568359375,471.49090576171875,165.47064208984375,471.49090576171875,180.89007568359375
14,1,bus,319.0487365722656,35.17178726196289,383.7583923339844,102.97087097167969,351.403564453125,69.07132720947266,351.403564453125,102.97087097167969
14,2,car,439.57781982421875,78.10533142089844,476.4200439453125,109.30522155761719,457.9989318847656,93.70527648925781,457.9989318847656,109.30522155761719
14,3,car,179.3018341064453,175.15846252441406,274.47418212890625,258.03375244140625,226.88800048828125,216.59609985351562,226.88800048828125,258.03375244140625
14,5,car,387.2654724121094,75.07129669189453,428.549560546875,106.51616668701172,407.90753173828125,90.79373168945312,407.90753173828125,106.51616668701172
14,13,motorcycle,127.0666732788086,158.22055053710938,163.51112365722656,191.8295135498047,145.2888946533203,175.0250244140625,145.2888946533203,191.8295135498047
14,33,motorcycle,332.5261535644531,133.12867736816406,357.0052185058594,161.9335174560547,344.76568603515625,147.53109741210938,344.76568603515625,161.9335174560547
14,48,motorcycle,288.0423583984375,132.54830932617188,315.75958251953125,164.8581085205078,301.9009704589844,148.70321655273438,301.9009704589844,164.8581085205078
14,55,car,238.40577697753906,294.61083984375,516.22802734375,359.2274169921875,377.31689453125,326.91912841796875,377.31689453125,359.2274169921875
14,64,motorcycle,281.2245178222656,132.93283081054688,312.2197265625,165.25189208984375,296.72210693359375,149.0923614501953,296.72210693359375,165.25189208984375
14,12,motorcycle,462.09771728515625,148.5070343017578,480.0008850097656,179.01123046875,471.04931640625,163.75912475585938,471.04931640625,179.01123046875
15,1,bus,317.5262451171875,35.53622817993164,383.2882080078125,104.44699096679688,350.4072265625,69.99160766601562,350.4072265625,104.44699096679688
15,2,car,439.5965881347656,78.1024169921875,476.375,109.22474670410156,457.98577880859375,93.66358184814453,457.98577880859375,109.22474670410156
15,3,car,171.7519073486328,179.4958038330078,271.44854736328125,266.68756103515625,221.6002197265625,223.0916748046875,221.6002197265625,266.68756103515625
15,5,car,387.01025390625,74.15635681152344,428.4694519042969,105.75482940673828,407.7398681640625,89.95559692382812,407.7398681640625,105.75482940673828
15,13,motorcycle,126.93915557861328,158.46463012695312,163.5455780029297,192.0540771484375,145.24237060546875,175.2593536376953,145.24237060546875,192.0540771484375
15,33,motorcycle,332.14984130859375,135.25914001464844,357.716796875,165.37669372558594,344.9333190917969,150.3179168701172,344.9333190917969,165.37669372558594
15,48,motorcycle,284.8730773925781,134.72763061523438,313.3120422363281,168.4857635498047,299.0925598144531,151.606689453125,299.0925598144531,168.4857635498047
15,55,car,218.51913452148438,283.2655029296875,532.9234619140625,358.3671569824219,375.7213134765625,320.81634521484375,375.7213134765625,358.3671569824219
15,64,motorcycle,279.6919860839844,138.30142211914062,309.0859069824219,168.92529296875,294.3889465332031,153.6133575439453,294.3889465332031,168.92529296875
15,12,motorcycle,462.2881164550781,149.39930725097656,479.18621826171875,177.8241424560547,470.7371826171875,163.61172485351562,470.7371826171875,177.8241424560547
15,47,motorcycle,418.5904541015625,134.72779846191406,444.0180969238281,168.70416259765625,431.30426025390625,151.71597290039062,431.30426025390625,168.70416259765625
16,1,bus,316.5240173339844,36.04489517211914,382.3832702636719,104.85706329345703,349.4536437988281,70.45098114013672,349.4536437988281,104.85706329345703
16,2,car,439.6241760253906,78.08466339111328,476.3487548828125,109.13579559326172,457.9864501953125,93.6102294921875,457.9864501953125,109.13579559326172
16,3,car,166.23004150390625,182.92141723632812,268.7243347167969,273.0553283691406,217.47718811035156,227.98837280273438,217.47718811035156,273.0553283691406
16,5,car,386.070556640625,72.64826202392578,428.9381408691406,105.5259017944336,407.50433349609375,89.08708190917969,407.50433349609375,105.5259017944336
16,13,motorcycle,127.0858154296875,158.77392578125,163.69305419921875,192.14599609375,145.38943481445312,175.4599609375,145.38943481445312,192.14599609375
16,33,motorcycle,330.98309326171875,139.0155487060547,356.3636169433594,169.02786254882812,343.67333984375,154.02169799804688,343.67333984375,169.02786254882812
16,48,motorcycle,283.1844177246094,138.655029296875,310.5027160644531,171.68212890625,296.84356689453125,155.1685791015625,296.84356689453125,171.68212890625
16,55,car,206.04891967773438,275.1542663574219,543.005615234375,358.2639465332031,374.52728271484375,316.7091064453125,374.52728271484375,358.2639465332031
16,64,motorcycle,277.24713134765625,140.9105682373047,307.2489318847656,172.28018188476562,292.248046875,156.59536743164062,292.248046875,172.28018188476562
16,47,motorcycle,417.1269226074219,130.05715942382812,443.1188049316406,165.1064453125,430.12286376953125,147.58180236816406,430.12286376953125,165.1064453125
17,1,bus,315.0375671386719,36.47662353515625,381.3694152832031,105.35440063476562,348.2034912109375,70.91551208496094,348.2034912109375,105.35440063476562
17,2,car,439.6907958984375,78.13324737548828,476.28961181640625,109.04578399658203,457.9902038574219,93.58951568603516,457.9902038574219,109.04578399658203
17,3,car,158.17007446289062,187.7941436767578,264.9684753417969,282.4981994628906,211.56927490234375,235.14617919921875,211.56927490234375,282.4981994628906
17,5,car,386.81292724609375,72.78184509277344,428.5401611328125,104.85894012451172,407.6765441894531,88.82038879394531,407.6765441894531,104.85894012451172
17,13,motorcycle,127.03565979003906,159.06556701660156,163.46041870117188,192.07513427734375,145.248046875,175.57034301757812,145.248046875,192.07513427734375
17,33,motorcycle,328.0650634765625,140.14720153808594,355.2794189453125,172.9934539794922,341.6722412109375,156.57032775878906,341.6722412109375,172.9934539794922
17,48,motorcycle,280.8603515625,141.08628845214844,308.0184631347656,174.70294189453125,294.43939208984375,157.89462280273438,294.43939208984375,174.70294189453125
17,55,car,201.57528686523438,266.3155517578125,559.09912109375,358.2192077636719,380.33721923828125,312.26739501953125,380.33721923828125,358.2192077636719
17,64,motorcycle,273.3923034667969,142.80374145507812,304.9129333496094,175.8429718017578,289.1526184082031,159.3233642578125,289.1526184082031,175.8429718017578
17,47,motorcycle,417.21844482421875,129.009765625,441.6202392578125,162.07315063476562,429.4193420410156,145.5414581298828,429.4193420410156,162.07315063476562
18,1,bus,312.61199951171875,36.92841720581055,380.452392578125,107.02397918701172,346.5321960449219,71.9761962890625,346.5321960449219,107.02397918701172
18,2,car,440.1313781738281,78.19720458984375,476.3825988769531,108.71321105957031,458.2569885253906,93.45520782470703,458.2569885253906,108.71321105957031
18,3,car,153.12881469726562,192.75218200683594,260.6463928222656,288.3277587890625,206.88760375976562,240.53997802734375,206.88760375976562,288.3277587890625
18,5,car,387.4902648925781,72.46246337890625,428.1745910644531,103.72342681884766,407.8324279785156,88.09294128417969,407.8324279785156,103.72342681884766
18,13,motorcycle,126.94598388671875,159.03079223632812,163.46487426757812,191.9408416748047,145.20542907714844,175.48580932617188,145.20542907714844,191.9408416748047
18,33,motorcycle,327.3572998046875,143.5798797607422,354.8375244140625,176.9975128173828,341.097412109375,160.2886962890625,341.097412109375,176.9975128173828
18,48,motorcycle,278.135009765625,142.22474670410156,305.8712463378906,177.3623504638672,292.00311279296875,159.79354858398438,292.00311279296875,177.3623504638672
18,55,car,198.49835205078125,258.35235595703125,567.84033203125,357.7935791015625,383.1693420410156,308.0729675292969,383.1693420410156,357.7935791015625
18,64,motorcycle,271.4230041503906,145.02027893066406,303.4192810058594,178.82286071777344,287.421142578125,161.92156982421875,287.421142578125,178.82286071777344
18,47,motorcycle,417.0136413574219,126.6650619506836,440.9804992675781,159.41139221191406,428.9970703125,143.03822326660156,428.9970703125,159.41139221191406
19,1,bus,309.9850158691406,37.231449127197266,379.43218994140625,108.63680267333984,344.7086181640625,72.93412780761719,344.7086181640625,108.63680267333984
19,2,car,439.91815185546875,78.1302719116211,476.528564453125,108.92037963867188,458.2233581542969,93.52532958984375,458.2233581542969,108.92037963867188
19,3,car,144.7834930419922,198.07208251953125,256.4812316894531,298.08148193359375,200.63235473632812,248.0767822265625,200.63235473632812,298.08148193359375
19,5,car,388.5662841796875,71.81956481933594,428.8738708496094,102.92806243896484,408.7200927734375,87.37380981445312,408.7200927734375,102.92806243896484
19,13,motorcycle,127.06951904296875,159.08396911621094,163.9241485595703,192.064453125,145.496826171875,175.57421875,145.496826171875,192.064453125
19,33,motorcycle,325.439453125,146.38687133789062,353.6636657714844,181.1381072998047,339.55157470703125,163.76248168945312,339.55157470703125,181.1381072998047
19,48,motorcycle,276.3641052246094,147.37986755371094,302.4664001464844,181.05929565429688,289.4152526855469,164.21957397460938,289.4152526855469,181.05929565429688
19,55,car,194.39968872070312,249.34542846679688,576.7965087890625,357.7830505371094,385.59808349609375,303.5642395019531,385.59808349609375,357.7830505371094
19,47,motorcycle,416.4228515625,123.11602783203125,440.6109313964844,156.52537536621094,428.51690673828125,139.82070922851562,428.51690673828125,156.52537536621094
